sp,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,away_score,home_score
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,27
1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,24,27
0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,24,27
0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,24,27
0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,24,27
0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,24,27
0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,24,27
0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,24,27
0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
0.0,3.0,0.0,0.0,3.0,-3.0,0.0,3.0,-3.0,24,27
1.0,3.0,3.0,0.0,3.0,-3.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,24,27
1.0,3.0,9.0,3.0,3.0,0.0,9.0,3.0,6.0,24,27
1.0,3.0,10.0,9.0,3.0,6.0,10.0,3.0,7.0,24,27
0.0,3.0,10.0,3.0,10.0,-7.0,3.0,10.0,-7.0,24,27
0.0,3.0,10.0,3.0,10.0,-7.0,3.0,10.0,-7.0,24,27
0.0,3.0,10.0,3.0,10.0,-7.0,3.0,10.0,-7.0,24,27
0.0,3.0,10.0,3.0,10.0,-7.0,3.0,10.0,-7.0,24,27
0.0,3.0,10.0,3.0,10.0,-7.0,3.0,10.0,-7.0,24,27
0.0,3.0,10.0,3.0,10.0,-7.0,3.0,10.0,-7.0,24,27
0.0,3.0,10.0,3.0,10.0,-7.0,3.0,10.0,-7.0,24,27
0.0,3.0,10.0,3.0,10.0,-7.0,3.0,10.0,-7.0,24,27
1.0,9.0,10.0,3.0,10.0,-7.0,9.0,10.0,-1.0,24,27
1.0,10.0,10.0,9.0,10.0,-1.0,10.0,10.0,0.0,24,27
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,24,27
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,24,27
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,24,27
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,24,27
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,24,27
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,24,27
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,24,27
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,24,27
1.0,10.0,16.0,10.0,10.0,0.0,16.0,10.0,6.0,24,27
1.0,10.0,17.0,16.0,10.0,6.0,17.0,10.0,7.0,24,27
0.0,10.0,17.0,10.0,17.0,-7.0,10.0,17.0,-7.0,24,27
0.0,10.0,17.0,10.0,17.0,-7.0,10.0,17.0,-7.0,24,27
0.0,10.0,17.0,10.0,17.0,-7.0,10.0,17.0,-7.0,24,27
0.0,10.0,17.0,10.0,17.0,-7.0,10.0,17.0,-7.0,24,27
0.0,10.0,17.0,10.0,17.0,-7.0,10.0,17.0,-7.0,24,27
0.0,10.0,17.0,10.0,17.0,-7.0,10.0,17.0,-7.0,24,27
1.0,13.0,17.0,10.0,17.0,-7.0,13.0,17.0,-4.0,24,27
0.0,13.0,17.0,17.0,13.0,4.0,17.0,13.0,4.0,24,27
0.0,13.0,17.0,17.0,13.0,4.0,17.0,13.0,4.0,24,27
0.0,13.0,17.0,17.0,13.0,4.0,17.0,13.0,4.0,24,27
0.0,13.0,17.0,17.0,13.0,4.0,17.0,13.0,4.0,24,27
0.0,13.0,17.0,17.0,13.0,4.0,17.0,13.0,4.0,24,27
0.0,13.0,17.0,13.0,17.0,-4.0,13.0,17.0,-4.0,24,27
0.0,13.0,17.0,13.0,17.0,-4.0,13.0,17.0,-4.0,24,27
0.0,13.0,17.0,13.0,17.0,-4.0,13.0,17.0,-4.0,24,27
0.0,13.0,17.0,13.0,17.0,-4.0,13.0,17.0,-4.0,24,27
0.0,13.0,17.0,13.0,17.0,-4.0,13.0,17.0,-4.0,24,27
0.0,13.0,17.0,13.0,17.0,-4.0,13.0,17.0,-4.0,24,27
0.0,13.0,17.0,13.0,17.0,-4.0,13.0,17.0,-4.0,24,27
1.0,19.0,17.0,13.0,17.0,-4.0,19.0,17.0,2.0,24,27
1.0,20.0,17.0,19.0,17.0,2.0,20.0,17.0,3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,17.0,20.0,-3.0,17.0,20.0,-3.0,24,27
0.0,20.0,17.0,20.0,17.0,3.0,20.0,17.0,3.0,24,27
0.0,20.0,17.0,20.0,17.0,3.0,20.0,17.0,3.0,24,27
0.0,20.0,17.0,20.0,17.0,3.0,20.0,17.0,3.0,24,27
0.0,20.0,17.0,20.0,17.0,3.0,20.0,17.0,3.0,24,27
0.0,20.0,17.0,20.0,17.0,3.0,20.0,17.0,3.0,24,27
0.0,20.0,17.0,20.0,17.0,3.0,20.0,17.0,3.0,24,27
1.0,26.0,17.0,20.0,17.0,3.0,26.0,17.0,9.0,24,27
1.0,27.0,17.0,26.0,17.0,9.0,27.0,17.0,10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
0.0,27.0,17.0,17.0,27.0,-10.0,17.0,27.0,-10.0,24,27
1.0,27.0,23.0,17.0,27.0,-10.0,23.0,27.0,-4.0,24,27
1.0,27.0,24.0,23.0,27.0,-4.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,24.0,27.0,-3.0,24.0,27.0,-3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,27.0,24.0,27.0,24.0,3.0,27.0,24.0,3.0,24,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,17
1.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,31,17
1.0,7.0,0.0,6.0,0.0,6.0,7.0,0.0,7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,17
1.0,7.0,3.0,0.0,7.0,-7.0,3.0,7.0,-4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,3.0,7.0,-4.0,3.0,7.0,-4.0,31,17
0.0,7.0,3.0,3.0,7.0,-4.0,3.0,7.0,-4.0,31,17
0.0,7.0,3.0,3.0,7.0,-4.0,3.0,7.0,-4.0,31,17
0.0,7.0,3.0,3.0,7.0,-4.0,3.0,7.0,-4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
0.0,7.0,3.0,7.0,3.0,4.0,7.0,3.0,4.0,31,17
1.0,10.0,3.0,7.0,3.0,4.0,10.0,3.0,7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,10.0,3.0,7.0,10.0,3.0,7.0,31,17
0.0,10.0,3.0,10.0,3.0,7.0,10.0,3.0,7.0,31,17
0.0,10.0,3.0,10.0,3.0,7.0,10.0,3.0,7.0,31,17
0.0,10.0,3.0,10.0,3.0,7.0,10.0,3.0,7.0,31,17
0.0,10.0,3.0,10.0,3.0,7.0,10.0,3.0,7.0,31,17
0.0,10.0,3.0,10.0,3.0,7.0,10.0,3.0,7.0,31,17
0.0,10.0,3.0,10.0,3.0,7.0,10.0,3.0,7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,10.0,3.0,7.0,10.0,3.0,7.0,31,17
0.0,10.0,3.0,10.0,3.0,7.0,10.0,3.0,7.0,31,17
0.0,10.0,3.0,10.0,3.0,7.0,10.0,3.0,7.0,31,17
0.0,10.0,3.0,10.0,3.0,7.0,10.0,3.0,7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
0.0,10.0,3.0,3.0,10.0,-7.0,3.0,10.0,-7.0,31,17
1.0,10.0,9.0,3.0,10.0,-7.0,9.0,10.0,-1.0,31,17
1.0,10.0,10.0,9.0,10.0,-1.0,10.0,10.0,0.0,31,17
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,31,17
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,31,17
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,31,17
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,31,17
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,31,17
0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,31,17
1.0,16.0,10.0,10.0,10.0,0.0,16.0,10.0,6.0,31,17
1.0,17.0,10.0,16.0,10.0,6.0,17.0,10.0,7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,17.0,10.0,7.0,17.0,10.0,7.0,31,17
0.0,17.0,10.0,17.0,10.0,7.0,17.0,10.0,7.0,31,17
0.0,17.0,10.0,17.0,10.0,7.0,17.0,10.0,7.0,31,17
0.0,17.0,10.0,17.0,10.0,7.0,17.0,10.0,7.0,31,17
0.0,17.0,10.0,17.0,10.0,7.0,17.0,10.0,7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
0.0,17.0,10.0,10.0,17.0,-7.0,10.0,17.0,-7.0,31,17
1.0,17.0,16.0,10.0,17.0,-7.0,16.0,17.0,-1.0,31,17
1.0,17.0,17.0,16.0,17.0,-1.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,31,17
1.0,17.0,23.0,17.0,17.0,0.0,23.0,17.0,6.0,31,17
1.0,17.0,24.0,23.0,17.0,6.0,24.0,17.0,7.0,31,17
0.0,17.0,24.0,17.0,24.0,-7.0,17.0,24.0,-7.0,31,17
0.0,17.0,24.0,17.0,24.0,-7.0,17.0,24.0,-7.0,31,17
0.0,17.0,24.0,17.0,24.0,-7.0,17.0,24.0,-7.0,31,17
0.0,17.0,24.0,17.0,24.0,-7.0,17.0,24.0,-7.0,31,17
0.0,17.0,24.0,17.0,24.0,-7.0,17.0,24.0,-7.0,31,17
0.0,17.0,24.0,17.0,24.0,-7.0,17.0,24.0,-7.0,31,17
0.0,17.0,24.0,17.0,24.0,-7.0,17.0,24.0,-7.0,31,17
0.0,17.0,24.0,17.0,24.0,-7.0,17.0,24.0,-7.0,31,17
0.0,17.0,24.0,17.0,24.0,-7.0,17.0,24.0,-7.0,31,17
0.0,17.0,24.0,24.0,17.0,7.0,24.0,17.0,7.0,31,17
0.0,17.0,24.0,24.0,17.0,7.0,24.0,17.0,7.0,31,17
0.0,17.0,24.0,24.0,17.0,7.0,24.0,17.0,7.0,31,17
1.0,17.0,30.0,24.0,17.0,7.0,30.0,17.0,13.0,31,17
1.0,17.0,31.0,30.0,17.0,13.0,31.0,17.0,14.0,31,17
0.0,17.0,31.0,17.0,31.0,-14.0,17.0,31.0,-14.0,31,17
0.0,17.0,31.0,17.0,31.0,-14.0,17.0,31.0,-14.0,31,17
0.0,17.0,31.0,17.0,31.0,-14.0,17.0,31.0,-14.0,31,17
0.0,17.0,31.0,17.0,31.0,-14.0,17.0,31.0,-14.0,31,17
0.0,17.0,31.0,17.0,31.0,-14.0,17.0,31.0,-14.0,31,17
0.0,17.0,31.0,17.0,31.0,-14.0,17.0,31.0,-14.0,31,17
0.0,17.0,31.0,17.0,31.0,-14.0,17.0,31.0,-14.0,31,17
0.0,17.0,31.0,17.0,31.0,-14.0,17.0,31.0,-14.0,31,17
0.0,17.0,31.0,17.0,31.0,-14.0,17.0,31.0,-14.0,31,17
0.0,17.0,31.0,17.0,31.0,-14.0,17.0,31.0,-14.0,31,17
0.0,17.0,31.0,31.0,17.0,14.0,31.0,17.0,14.0,31,17
0.0,17.0,31.0,31.0,17.0,14.0,31.0,17.0,14.0,31,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,45
1.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,31,45
0.0,6.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,31,45
0.0,6.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,31,45
1.0,7.0,0.0,6.0,0.0,6.0,7.0,0.0,7.0,31,45
0.0,7.0,0.0,0.0,7.0,-7.0,0.0,7.0,-7.0,31,45
