play_id,game_id,old_game_id,season_type,week,game_date,season,order_sequence,nfl_api_id,id
590.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,590.0,10012004-0919-08c5-265f-4dc1ce564e6d,0
609.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,609.0,10012004-0919-08c5-265f-4dc1ce564e6d,0
631.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,631.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0011024
650.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,650.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0022092
671.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,671.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0011024
692.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,692.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0022092
713.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,713.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0011024
734.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,734.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0011024
755.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,755.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0011024
774.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,774.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0022092
